Date,Record,Group,Tier,Range,IPA Target,IPA Actual,Alignment,Result,filename,Query Source,Analysis,Phase,Language,Participant,Speaker,Probe,Probe Type,IPA Alignment,Tiers,Notes,Orthography,IPA Target Words,IPA Actual Words,IPA Alignment Words,Accuracy
2020-10-21,10,1,"IPA Target ↔ IPA Actual; Orthography (Group), IPA Target (Group), IPA Actual (Group), Alignment (Group), Notes (Group)","(5...6) ↔ (3...4); (0...6), (0...7), (0...5), (0...23), (0...6)",d,d,d:O↔d:O,"d ↔ d; grande, ˈɡɾande, gande, ɡ↔g,ɾ↔∅,a↔a,n↔n,d↔d,e↔e, LC di ",S401.S401_EFE-A_Pre_05_20_2024.csv,Queries_Target_v2,Consonants,Pre,Spanish,S401,S401,EFE-A,Pre,d ↔ d,"grande, ˈɡɾande, gande, ɡ↔g,ɾ↔∅,a↔a,n↔n,d↔d,e↔e, LC di",LC di ,grande,ˈɡɾande,gande,"ɡ↔g,ɾ↔∅,a↔a,n↔n,d↔d,e↔e",1.0
2020-10-21,11,1,"IPA Target ↔ IPA Actual; Orthography (Group), IPA Target (Group), IPA Actual (Group), Alignment (Group), Notes (Group)","(0...1) ↔ (0...1); (0...7), (0...8), (0...7), (0...27), (0...49)",b,b,b:O↔b:O,"b ↔ b; bandera, banˈdeɾa, bandeda, b↔b,a↔a,n↔n,d↔d,e↔e,ɾ↔d,a↔a, LC 1/2 di KR double check approximant rules here ",S401.S401_EFE-A_Pre_05_20_2024.csv,Queries_Target_v2,Consonants,Pre,Spanish,S401,S401,EFE-A,Pre,b ↔ b,"bandera, banˈdeɾa, bandeda, b↔b,a↔a,n↔n,d↔d,e↔e,ɾ↔d,a↔a, LC 1/2 di KR double check approximant rules here",LC 1/2 di KR double check approximant rules here ,bandera,banˈdeɾa,bandeda,"b↔b,a↔a,n↔n,d↔d,e↔e,ɾ↔d,a↔a",1.0
2020-10-21,11,1,"IPA Target ↔ IPA Actual; Orthography (Group), IPA Target (Group), IPA Actual (Group), Alignment (Group), Notes (Group)","(2...3) ↔ (2...3); (0...7), (0...8), (0...7), (0...27), (0...49)",n,n,n:C↔n:C,"n ↔ n; bandera, banˈdeɾa, bandeda, b↔b,a↔a,n↔n,d↔d,e↔e,ɾ↔d,a↔a, LC 1/2 di KR double check approximant rules here ",S401.S401_EFE-A_Pre_05_20_2024.csv,Queries_Target_v2,Consonants,Pre,Spanish,S401,S401,EFE-A,Pre,n ↔ n,"bandera, banˈdeɾa, bandeda, b↔b,a↔a,n↔n,d↔d,e↔e,ɾ↔d,a↔a, LC 1/2 di KR double check approximant rules here",LC 1/2 di KR double check approximant rules here ,bandera,banˈdeɾa,bandeda,"b↔b,a↔a,n↔n,d↔d,e↔e,ɾ↔d,a↔a",1.0
2020-10-21,11,1,"IPA Target ↔ IPA Actual; Orthography (Group), IPA Target (Group), IPA Actual (Group), Alignment (Group), Notes (Group)","(4...5) ↔ (3...4); (0...7), (0...8), (0...7), (0...27), (0...49)",d,d,d:O↔d:O,"d ↔ d; bandera, banˈdeɾa, bandeda, b↔b,a↔a,n↔n,d↔d,e↔e,ɾ↔d,a↔a, LC 1/2 di KR double check approximant rules here ",S401.S401_EFE-A_Pre_05_20_2024.csv,Queries_Target_v2,Consonants,Pre,Spanish,S401,S401,EFE-A,Pre,d ↔ d,"bandera, banˈdeɾa, bandeda, b↔b,a↔a,n↔n,d↔d,e↔e,ɾ↔d,a↔a, LC 1/2 di KR double check approximant rules here",LC 1/2 di KR double check approximant rules here ,bandera,banˈdeɾa,bandeda,"b↔b,a↔a,n↔n,d↔d,e↔e,ɾ↔d,a↔a",1.0
2020-10-21,11,1,"IPA Target ↔ IPA Actual; Orthography (Group), IPA Target (Group), IPA Actual (Group), Alignment (Group), Notes (Group)","(6...7) ↔ (5...6); (0...7), (0...8), (0...7), (0...27), (0...49)",ɾ,d,ɾ:O↔d:O,"ɾ ↔ d; bandera, banˈdeɾa, bandeda, b↔b,a↔a,n↔n,d↔d,e↔e,ɾ↔d,a↔a, LC 1/2 di KR double check approximant rules here ",S401.S401_EFE-A_Pre_05_20_2024.csv,Queries_Target_v2,Consonants,Pre,Spanish,S401,S401,EFE-A,Pre,ɾ ↔ d,"bandera, banˈdeɾa, bandeda, b↔b,a↔a,n↔n,d↔d,e↔e,ɾ↔d,a↔a, LC 1/2 di KR double check approximant rules here",LC 1/2 di KR double check approximant rules here ,bandera,banˈdeɾa,bandeda,"b↔b,a↔a,n↔n,d↔d,e↔e,ɾ↔d,a↔a",0.5882352941176471
2020-10-21,12,1,"IPA Target ↔ IPA Actual; Orthography (Group), IPA Target (Group), IPA Actual (Group), Alignment (Group), Notes (Group)","(1...2) ↔ (0...1); (0...5), (0...6), (0...5), (0...19), (0...9)",x,x,x:O↔x:O,"x ↔ x; jaula, ˈxawla, xawʝa, x↔x,a↔a,w↔w,l↔ʝ,a↔a, LC 2/2 di",S401.S401_EFE-A_Pre_05_20_2024.csv,Queries_Target_v2,Consonants,Pre,Spanish,S401,S401,EFE-A,Pre,x ↔ x,"jaula, ˈxawla, xawʝa, x↔x,a↔a,w↔w,l↔ʝ,a↔a, LC 2/2 di",LC 2/2 di,jaula,ˈxawla,xawʝa,"x↔x,a↔a,w↔w,l↔ʝ,a↔a",1.0
2020-10-21,12,1,"IPA Target ↔ IPA Actual; Orthography (Group), IPA Target (Group), IPA Actual (Group), Alignment (Group), Notes (Group)","(3...4) ↔ (2...3); (0...5), (0...6), (0...5), (0...19), (0...9)",w,w,w:N↔w:N,"w ↔ w; jaula, ˈxawla, xawʝa, x↔x,a↔a,w↔w,l↔ʝ,a↔a, LC 2/2 di",S401.S401_EFE-A_Pre_05_20_2024.csv,Queries_Target_v2,Consonants,Pre,Spanish,S401,S401,EFE-A,Pre,w ↔ w,"jaula, ˈxawla, xawʝa, x↔x,a↔a,w↔w,l↔ʝ,a↔a, LC 2/2 di",LC 2/2 di,jaula,ˈxawla,xawʝa,"x↔x,a↔a,w↔w,l↔ʝ,a↔a",1.0
2020-10-21,12,1,"IPA Target ↔ IPA Actual; Orthography (Group), IPA Target (Group), IPA Actual (Group), Alignment (Group), Notes (Group)","(4...5) ↔ (3...4); (0...5), (0...6), (0...5), (0...19), (0...9)",l,ʝ,l:O↔ʝ:O,"l ↔ ʝ; jaula, ˈxawla, xawʝa, x↔x,a↔a,w↔w,l↔ʝ,a↔a, LC 2/2 di",S401.S401_EFE-A_Pre_05_20_2024.csv,Queries_Target_v2,Consonants,Pre,Spanish,S401,S401,EFE-A,Pre,l ↔ ʝ,"jaula, ˈxawla, xawʝa, x↔x,a↔a,w↔w,l↔ʝ,a↔a, LC 2/2 di",LC 2/2 di,jaula,ˈxawla,xawʝa,"x↔x,a↔a,w↔w,l↔ʝ,a↔a",0.4117647058823529
2020-10-21,13,1,"IPA Target ↔ IPA Actual; Orthography (Group), IPA Target (Group), IPA Actual (Group), Alignment (Group), Notes (Group)","(0...1) ↔ (0...1); (0...3), (0...3), (0...3), (0...11), (0...5)",m,m,m:O↔m:O,"m ↔ m; más, mas, mas, m↔m,a↔a,s↔s, LC di",S401.S401_EFE-A_Pre_05_20_2024.csv,Queries_Target_v2,Consonants,Pre,Spanish,S401,S401,EFE-A,Pre,m ↔ m,"más, mas, mas, m↔m,a↔a,s↔s, LC di",LC di,más,mas,mas,"m↔m,a↔a,s↔s",1.0
2020-10-21,13,1,"IPA Target ↔ IPA Actual; Orthography (Group), IPA Target (Group), IPA Actual (Group), Alignment (Group), Notes (Group)","(2...3) ↔ (2...3); (0...3), (0...3), (0...3), (0...11), (0...5)",s,s,s:C↔s:C,"s ↔ s; más, mas, mas, m↔m,a↔a,s↔s, LC di",S401.S401_EFE-A_Pre_05_20_2024.csv,Queries_Target_v2,Consonants,Pre,Spanish,S401,S401,EFE-A,Pre,s ↔ s,"más, mas, mas, m↔m,a↔a,s↔s, LC di",LC di,más,mas,mas,"m↔m,a↔a,s↔s",1.0
2020-10-21,14,1,"IPA Target ↔ IPA Actual; Orthography (Group), IPA Target (Group), IPA Actual (Group), Alignment (Group), Notes (Group)","(2...3) ↔ (1...2); (0...9), (0...10), (0...8), (0...35), (0...49)",ɾ,ɾ,ɾ:C↔ɾ:C,"ɾ ↔ ɾ; arco iris, ˈaɾkoˈiɾis, aɾkoiɾi*, a↔a,ɾ↔ɾ,k↔k,o↔o,i↔i,ɾ↔ɾ,i↔i,∅↔*,s↔∅, LC di (interuption) KR-->/akoiːdi/, CL: English R",S401.S401_EFE-A_Pre_05_20_2024.csv,Queries_Target_v2,Consonants,Pre,Spanish,S401,S401,EFE-A,Pre,ɾ ↔ ɾ,"arco iris, ˈaɾkoˈiɾis, aɾkoiɾi*, a↔a,ɾ↔ɾ,k↔k,o↔o,i↔i,ɾ↔ɾ,i↔i,∅↔*,s↔∅, LC di (interuption) KR-->/akoiːdi/, CL: English R","LC di (interuption) KR-->/akoiːdi/, CL: English R",arco iris,ˈaɾkoˈiɾis,aɾkoiɾi*,"a↔a,ɾ↔ɾ,k↔k,o↔o,i↔i,ɾ↔ɾ,i↔i,∅↔*,s↔∅",1.0
2020-10-21,14,1,"IPA Target ↔ IPA Actual; Orthography (Group), IPA Target (Group), IPA Actual (Group), Alignment (Group), Notes (Group)","(3...4) ↔ (2...3); (0...9), (0...10), (0...8), (0...35), (0...49)",k,k,k:O↔k:O,"k ↔ k; arco iris, ˈaɾkoˈiɾis, aɾkoiɾi*, a↔a,ɾ↔ɾ,k↔k,o↔o,i↔i,ɾ↔ɾ,i↔i,∅↔*,s↔∅, LC di (interuption) KR-->/akoiːdi/, CL: English R",S401.S401_EFE-A_Pre_05_20_2024.csv,Queries_Target_v2,Consonants,Pre,Spanish,S401,S401,EFE-A,Pre,k ↔ k,"arco iris, ˈaɾkoˈiɾis, aɾkoiɾi*, a↔a,ɾ↔ɾ,k↔k,o↔o,i↔i,ɾ↔ɾ,i↔i,∅↔*,s↔∅, LC di (interuption) KR-->/akoiːdi/, CL: English R","LC di (interuption) KR-->/akoiːdi/, CL: English R",arco iris,ˈaɾkoˈiɾis,aɾkoiɾi*,"a↔a,ɾ↔ɾ,k↔k,o↔o,i↔i,ɾ↔ɾ,i↔i,∅↔*,s↔∅",1.0
2020-10-21,14,1,"IPA Target ↔ IPA Actual; Orthography (Group), IPA Target (Group), IPA Actual (Group), Alignment (Group), Notes (Group)","(7...8) ↔ (5...6); (0...9), (0...10), (0...8), (0...35), (0...49)",ɾ,ɾ,ɾ:O↔ɾ:O,"ɾ ↔ ɾ; arco iris, ˈaɾkoˈiɾis, aɾkoiɾi*, a↔a,ɾ↔ɾ,k↔k,o↔o,i↔i,ɾ↔ɾ,i↔i,∅↔*,s↔∅, LC di (interuption) KR-->/akoiːdi/, CL: English R",S401.S401_EFE-A_Pre_05_20_2024.csv,Queries_Target_v2,Consonants,Pre,Spanish,S401,S401,EFE-A,Pre,ɾ ↔ ɾ,"arco iris, ˈaɾkoˈiɾis, aɾkoiɾi*, a↔a,ɾ↔ɾ,k↔k,o↔o,i↔i,ɾ↔ɾ,i↔i,∅↔*,s↔∅, LC di (interuption) KR-->/akoiːdi/, CL: English R","LC di (interuption) KR-->/akoiːdi/, CL: English R",arco iris,ˈaɾkoˈiɾis,aɾkoiɾi*,"a↔a,ɾ↔ɾ,k↔k,o↔o,i↔i,ɾ↔ɾ,i↔i,∅↔*,s↔∅",1.0
2020-10-21,14,1,"IPA Target ↔ IPA Actual; Orthography (Group), IPA Target (Group), IPA Actual (Group), Alignment (Group), Notes (Group)","(9...10) ↔ (0...0); (0...9), (0...10), (0...8), (0...35), (0...49)",s,,s:C↔∅,"s ↔ ∅; arco iris, ˈaɾkoˈiɾis, aɾkoiɾi*, a↔a,ɾ↔ɾ,k↔k,o↔o,i↔i,ɾ↔ɾ,i↔i,∅↔*,s↔∅, LC di (interuption) KR-->/akoiːdi/, CL: English R",S401.S401_EFE-A_Pre_05_20_2024.csv,Queries_Target_v2,Consonants,Pre,Spanish,S401,S401,EFE-A,Pre,s ↔ ∅,"arco iris, ˈaɾkoˈiɾis, aɾkoiɾi*, a↔a,ɾ↔ɾ,k↔k,o↔o,i↔i,ɾ↔ɾ,i↔i,∅↔*,s↔∅, LC di (interuption) KR-->/akoiːdi/, CL: English R","LC di (interuption) KR-->/akoiːdi/, CL: English R",arco iris,ˈaɾkoˈiɾis,aɾkoiɾi*,"a↔a,ɾ↔ɾ,k↔k,o↔o,i↔i,ɾ↔ɾ,i↔i,∅↔*,s↔∅",0.0
2020-10-21,15,1,"IPA Target ↔ IPA Actual; Orthography (Group), IPA Target (Group), IPA Actual (Group), Alignment (Group), Notes (Group)","(0...1) ↔ (0...1); (0...8), (0...9), (0...8), (0...31), (0...58)",m,m,m:O↔m:O,"m ↔ m; mariposa, maɾiˈposa, maɾiposa, m↔m,a↔a,ɾ↔ɾ,i↔i,p↔p,o↔o,s↔s,a↔a, LC 3/3 di KR diphthong with /j/ instead of /ʝ/ --> mejposa",S401.S401_EFE-A_Pre_05_20_2024.csv,Queries_Target_v2,Consonants,Pre,Spanish,S401,S401,EFE-A,Pre,m ↔ m,"mariposa, maɾiˈposa, maɾiposa, m↔m,a↔a,ɾ↔ɾ,i↔i,p↔p,o↔o,s↔s,a↔a, LC 3/3 di KR diphthong with /j/ instead of /ʝ/ --> mejposa",LC 3/3 di KR diphthong with /j/ instead of /ʝ/ --> mejposa,mariposa,maɾiˈposa,maɾiposa,"m↔m,a↔a,ɾ↔ɾ,i↔i,p↔p,o↔o,s↔s,a↔a",1.0
2020-10-21,15,1,"IPA Target ↔ IPA Actual; Orthography (Group), IPA Target (Group), IPA Actual (Group), Alignment (Group), Notes (Group)","(2...3) ↔ (2...3); (0...8), (0...9), (0...8), (0...31), (0...58)",ɾ,ɾ,ɾ:O↔ɾ:O,"ɾ ↔ ɾ; mariposa, maɾiˈposa, maɾiposa, m↔m,a↔a,ɾ↔ɾ,i↔i,p↔p,o↔o,s↔s,a↔a, LC 3/3 di KR diphthong with /j/ instead of /ʝ/ --> mejposa",S401.S401_EFE-A_Pre_05_20_2024.csv,Queries_Target_v2,Consonants,Pre,Spanish,S401,S401,EFE-A,Pre,ɾ ↔ ɾ,"mariposa, maɾiˈposa, maɾiposa, m↔m,a↔a,ɾ↔ɾ,i↔i,p↔p,o↔o,s↔s,a↔a, LC 3/3 di KR diphthong with /j/ instead of /ʝ/ --> mejposa",LC 3/3 di KR diphthong with /j/ instead of /ʝ/ --> mejposa,mariposa,maɾiˈposa,maɾiposa,"m↔m,a↔a,ɾ↔ɾ,i↔i,p↔p,o↔o,s↔s,a↔a",1.0
2020-10-21,15,1,"IPA Target ↔ IPA Actual; Orthography (Group), IPA Target (Group), IPA Actual (Group), Alignment (Group), Notes (Group)","(5...6) ↔ (4...5); (0...8), (0...9), (0...8), (0...31), (0...58)",p,p,p:O↔p:O,"p ↔ p; mariposa, maɾiˈposa, maɾiposa, m↔m,a↔a,ɾ↔ɾ,i↔i,p↔p,o↔o,s↔s,a↔a, LC 3/3 di KR diphthong with /j/ instead of /ʝ/ --> mejposa",S401.S401_EFE-A_Pre_05_20_2024.csv,Queries_Target_v2,Consonants,Pre,Spanish,S401,S401,EFE-A,Pre,p ↔ p,"mariposa, maɾiˈposa, maɾiposa, m↔m,a↔a,ɾ↔ɾ,i↔i,p↔p,o↔o,s↔s,a↔a, LC 3/3 di KR diphthong with /j/ instead of /ʝ/ --> mejposa",LC 3/3 di KR diphthong with /j/ instead of /ʝ/ --> mejposa,mariposa,maɾiˈposa,maɾiposa,"m↔m,a↔a,ɾ↔ɾ,i↔i,p↔p,o↔o,s↔s,a↔a",1.0
2020-10-21,15,1,"IPA Target ↔ IPA Actual; Orthography (Group), IPA Target (Group), IPA Actual (Group), Alignment (Group), Notes (Group)","(7...8) ↔ (6...7); (0...8), (0...9), (0...8), (0...31), (0...58)",s,s,s:O↔s:O,"s ↔ s; mariposa, maɾiˈposa, maɾiposa, m↔m,a↔a,ɾ↔ɾ,i↔i,p↔p,o↔o,s↔s,a↔a, LC 3/3 di KR diphthong with /j/ instead of /ʝ/ --> mejposa",S401.S401_EFE-A_Pre_05_20_2024.csv,Queries_Target_v2,Consonants,Pre,Spanish,S401,S401,EFE-A,Pre,s ↔ s,"mariposa, maɾiˈposa, maɾiposa, m↔m,a↔a,ɾ↔ɾ,i↔i,p↔p,o↔o,s↔s,a↔a, LC 3/3 di KR diphthong with /j/ instead of /ʝ/ --> mejposa",LC 3/3 di KR diphthong with /j/ instead of /ʝ/ --> mejposa,mariposa,maɾiˈposa,maɾiposa,"m↔m,a↔a,ɾ↔ɾ,i↔i,p↔p,o↔o,s↔s,a↔a",1.0
2020-10-21,17,1,"IPA Target ↔ IPA Actual; Orthography (Group), IPA Target (Group), IPA Actual (Group), Alignment (Group), Notes (Group)","(1...2) ↔ (0...1); (0...5), (0...6), (0...4), (0...19), (0...7)",k,k,k:O↔k:O,"k ↔ k; caldo, ˈkaldo, kalo, k↔k,a↔a,l↔l,d↔∅,o↔o, di, 2/2",S401.S401_EFE-A_Pre_05_20_2024.csv,Queries_Target_v2,Consonants,Pre,Spanish,S401,S401,EFE-A,Pre,k ↔ k,"caldo, ˈkaldo, kalo, k↔k,a↔a,l↔l,d↔∅,o↔o, di, 2/2","di, 2/2",caldo,ˈkaldo,kalo,"k↔k,a↔a,l↔l,d↔∅,o↔o",1.0
2020-10-21,17,1,"IPA Target ↔ IPA Actual; Orthography (Group), IPA Target (Group), IPA Actual (Group), Alignment (Group), Notes (Group)","(3...4) ↔ (2...3); (0...5), (0...6), (0...4), (0...19), (0...7)",l,l,l:C↔l:O,"l ↔ l; caldo, ˈkaldo, kalo, k↔k,a↔a,l↔l,d↔∅,o↔o, di, 2/2",S401.S401_EFE-A_Pre_05_20_2024.csv,Queries_Target_v2,Consonants,Pre,Spanish,S401,S401,EFE-A,Pre,l ↔ l,"caldo, ˈkaldo, kalo, k↔k,a↔a,l↔l,d↔∅,o↔o, di, 2/2","di, 2/2",caldo,ˈkaldo,kalo,"k↔k,a↔a,l↔l,d↔∅,o↔o",1.0
2020-10-21,17,1,"IPA Target ↔ IPA Actual; Orthography (Group), IPA Target (Group), IPA Actual (Group), Alignment (Group), Notes (Group)","(4...5) ↔ (0...0); (0...5), (0...6), (0...4), (0...19), (0...7)",d,,d:O↔∅,"d ↔ ∅; caldo, ˈkaldo, kalo, k↔k,a↔a,l↔l,d↔∅,o↔o, di, 2/2",S401.S401_EFE-A_Pre_05_20_2024.csv,Queries_Target_v2,Consonants,Pre,Spanish,S401,S401,EFE-A,Pre,d ↔ ∅,"caldo, ˈkaldo, kalo, k↔k,a↔a,l↔l,d↔∅,o↔o, di, 2/2","di, 2/2",caldo,ˈkaldo,kalo,"k↔k,a↔a,l↔l,d↔∅,o↔o",0.0
2020-10-21,18,1,"IPA Target ↔ IPA Actual; Orthography (Group), IPA Target (Group), IPA Actual (Group), Alignment (Group), Notes (Group)","(0...1) ↔ (0...1); (0...8), (0...8), (0...7), (0...27), (0...23)",k,k,k:O↔k:O,"k ↔ k; castillo, kasˈtiʝo, kastiʝo, k↔k,a↔a,s↔s,t↔t,i↔i,ʝ↔ʝ,o↔o, LC di, KP: shakey voice",S401.S401_EFE-A_Pre_05_20_2024.csv,Queries_Target_v2,Consonants,Pre,Spanish,S401,S401,EFE-A,Pre,k ↔ k,"castillo, kasˈtiʝo, kastiʝo, k↔k,a↔a,s↔s,t↔t,i↔i,ʝ↔ʝ,o↔o, LC di, KP: shakey voice","LC di, KP: shakey voice",castillo,kasˈtiʝo,kastiʝo,"k↔k,a↔a,s↔s,t↔t,i↔i,ʝ↔ʝ,o↔o",1.0
2020-10-21,18,1,"IPA Target ↔ IPA Actual; Orthography (Group), IPA Target (Group), IPA Actual (Group), Alignment (Group), Notes (Group)","(2...3) ↔ (2...3); (0...8), (0...8), (0...7), (0...27), (0...23)",s,s,s:C↔s:C,"s ↔ s; castillo, kasˈtiʝo, kastiʝo, k↔k,a↔a,s↔s,t↔t,i↔i,ʝ↔ʝ,o↔o, LC di, KP: shakey voice",S401.S401_EFE-A_Pre_05_20_2024.csv,Queries_Target_v2,Consonants,Pre,Spanish,S401,S401,EFE-A,Pre,s ↔ s,"castillo, kasˈtiʝo, kastiʝo, k↔k,a↔a,s↔s,t↔t,i↔i,ʝ↔ʝ,o↔o, LC di, KP: shakey voice","LC di, KP: shakey voice",castillo,kasˈtiʝo,kastiʝo,"k↔k,a↔a,s↔s,t↔t,i↔i,ʝ↔ʝ,o↔o",1.0
2020-10-21,18,1,"IPA Target ↔ IPA Actual; Orthography (Group), IPA Target (Group), IPA Actual (Group), Alignment (Group), Notes (Group)","(4...5) ↔ (3...4); (0...8), (0...8), (0...7), (0...27), (0...23)",t,t,t:O↔t:O,"t ↔ t; castillo, kasˈtiʝo, kastiʝo, k↔k,a↔a,s↔s,t↔t,i↔i,ʝ↔ʝ,o↔o, LC di, KP: shakey voice",S401.S401_EFE-A_Pre_05_20_2024.csv,Queries_Target_v2,Consonants,Pre,Spanish,S401,S401,EFE-A,Pre,t ↔ t,"castillo, kasˈtiʝo, kastiʝo, k↔k,a↔a,s↔s,t↔t,i↔i,ʝ↔ʝ,o↔o, LC di, KP: shakey voice","LC di, KP: shakey voice",castillo,kasˈtiʝo,kastiʝo,"k↔k,a↔a,s↔s,t↔t,i↔i,ʝ↔ʝ,o↔o",1.0
2020-10-21,18,1,"IPA Target ↔ IPA Actual; Orthography (Group), IPA Target (Group), IPA Actual (Group), Alignment (Group), Notes (Group)","(6...7) ↔ (5...6); (0...8), (0...8), (0...7), (0...27), (0...23)",ʝ,ʝ,ʝ:O↔ʝ:O,"ʝ ↔ ʝ; castillo, kasˈtiʝo, kastiʝo, k↔k,a↔a,s↔s,t↔t,i↔i,ʝ↔ʝ,o↔o, LC di, KP: shakey voice",S401.S401_EFE-A_Pre_05_20_2024.csv,Queries_Target_v2,Consonants,Pre,Spanish,S401,S401,EFE-A,Pre,ʝ ↔ ʝ,"castillo, kasˈtiʝo, kastiʝo, k↔k,a↔a,s↔s,t↔t,i↔i,ʝ↔ʝ,o↔o, LC di, KP: shakey voice","LC di, KP: shakey voice",castillo,kasˈtiʝo,kastiʝo,"k↔k,a↔a,s↔s,t↔t,i↔i,ʝ↔ʝ,o↔o",1.0
2020-10-21,19,1,"IPA Target ↔ IPA Actual; Orthography (Group), IPA Target (Group), IPA Actual (Group), Alignment (Group), Notes (Group)","(0...1) ↔ (0...1); (0...4), (0...4), (0...3), (0...15), (0...5)",ɡ,ɡ,ɡ:O↔g:O,"ɡ ↔ g; gris, ɡɾis, giʪ, ɡ↔g,ɾ↔∅,i↔i,s↔ʪ, LC di",S401.S401_EFE-A_Pre_05_20_2024.csv,Queries_Target_v2,Consonants,Pre,Spanish,S401,S401,EFE-A,Pre,ɡ ↔ g,"gris, ɡɾis, giʪ, ɡ↔g,ɾ↔∅,i↔i,s↔ʪ, LC di",LC di,gris,ɡɾis,giʪ,"ɡ↔g,ɾ↔∅,i↔i,s↔ʪ",1.0
2020-10-21,19,1,"IPA Target ↔ IPA Actual; Orthography (Group), IPA Target (Group), IPA Actual (Group), Alignment (Group), Notes (Group)","(1...2) ↔ (0...0); (0...4), (0...4), (0...3), (0...15), (0...5)",ɾ,,ɾ:O↔∅,"ɾ ↔ ∅; gris, ɡɾis, giʪ, ɡ↔g,ɾ↔∅,i↔i,s↔ʪ, LC di",S401.S401_EFE-A_Pre_05_20_2024.csv,Queries_Target_v2,Consonants,Pre,Spanish,S401,S401,EFE-A,Pre,ɾ ↔ ∅,"gris, ɡɾis, giʪ, ɡ↔g,ɾ↔∅,i↔i,s↔ʪ, LC di",LC di,gris,ɡɾis,giʪ,"ɡ↔g,ɾ↔∅,i↔i,s↔ʪ",0.0
2020-10-21,19,1,"IPA Target ↔ IPA Actual; Orthography (Group), IPA Target (Group), IPA Actual (Group), Alignment (Group), Notes (Group)","(3...4) ↔ (2...3); (0...4), (0...4), (0...3), (0...15), (0...5)",s,ʪ,s:C↔ʪ:C,"s ↔ ʪ; gris, ɡɾis, giʪ, ɡ↔g,ɾ↔∅,i↔i,s↔ʪ, LC di",S401.S401_EFE-A_Pre_05_20_2024.csv,Queries_Target_v2,Consonants,Pre,Spanish,S401,S401,EFE-A,Pre,s ↔ ʪ,"gris, ɡɾis, giʪ, ɡ↔g,ɾ↔∅,i↔i,s↔ʪ, LC di",LC di,gris,ɡɾis,giʪ,"ɡ↔g,ɾ↔∅,i↔i,s↔ʪ",0.7058823529411765
2020-10-21,20,1,"IPA Target ↔ IPA Actual; Orthography (Group), IPA Target (Group), IPA Actual (Group), Alignment (Group), Notes (Group)","(1...2) ↔ (0...1); (0...5), (0...6), (0...4), (0...19), (0...10)",d,d,d:O↔d:O,"d ↔ d; doble, ˈdoble, dole, d↔d,o↔o,b↔∅,l↔l,e↔e, LC 2/2 di ",S401.S401_EFE-A_Pre_05_20_2024.csv,Queries_Target_v2,Consonants,Pre,Spanish,S401,S401,EFE-A,Pre,d ↔ d,"doble, ˈdoble, dole, d↔d,o↔o,b↔∅,l↔l,e↔e, LC 2/2 di",LC 2/2 di ,doble,ˈdoble,dole,"d↔d,o↔o,b↔∅,l↔l,e↔e",1.0
2020-10-21,20,1,"IPA Target ↔ IPA Actual; Orthography (Group), IPA Target (Group), IPA Actual (Group), Alignment (Group), Notes (Group)","(3...4) ↔ (0...0); (0...5), (0...6), (0...4), (0...19), (0...10)",b,,b:O↔∅,"b ↔ ∅; doble, ˈdoble, dole, d↔d,o↔o,b↔∅,l↔l,e↔e, LC 2/2 di ",S401.S401_EFE-A_Pre_05_20_2024.csv,Queries_Target_v2,Consonants,Pre,Spanish,S401,S401,EFE-A,Pre,b ↔ ∅,"doble, ˈdoble, dole, d↔d,o↔o,b↔∅,l↔l,e↔e, LC 2/2 di",LC 2/2 di ,doble,ˈdoble,dole,"d↔d,o↔o,b↔∅,l↔l,e↔e",0.0
2020-10-21,20,1,"IPA Target ↔ IPA Actual; Orthography (Group), IPA Target (Group), IPA Actual (Group), Alignment (Group), Notes (Group)","(4...5) ↔ (2...3); (0...5), (0...6), (0...4), (0...19), (0...10)",l,l,l:O↔l:O,"l ↔ l; doble, ˈdoble, dole, d↔d,o↔o,b↔∅,l↔l,e↔e, LC 2/2 di ",S401.S401_EFE-A_Pre_05_20_2024.csv,Queries_Target_v2,Consonants,Pre,Spanish,S401,S401,EFE-A,Pre,l ↔ l,"doble, ˈdoble, dole, d↔d,o↔o,b↔∅,l↔l,e↔e, LC 2/2 di",LC 2/2 di ,doble,ˈdoble,dole,"d↔d,o↔o,b↔∅,l↔l,e↔e",1.0
2020-10-21,21,1,"IPA Target ↔ IPA Actual; Orthography (Group), IPA Target (Group), IPA Actual (Group), Alignment (Group), Notes (Group)","(1...2) ↔ (0...1); (0...6), (0...7), (0...6), (0...23), (0...96)",f,f,f:O↔f:O,"f ↔ f; fiesta, ˈfjesta, fjesta, f↔f,j↔j,e↔e,s↔s,t↔t,a↔a, Lc di KR -diphthong and extra short dental /s/ at end  -->/fijsdas̪ˑ/. CL: neutralization of /a/",S401.S401_EFE-A_Pre_05_20_2024.csv,Queries_Target_v2,Consonants,Pre,Spanish,S401,S401,EFE-A,Pre,f ↔ f,"fiesta, ˈfjesta, fjesta, f↔f,j↔j,e↔e,s↔s,t↔t,a↔a, Lc di KR -diphthong and extra short dental /s/ at end  -->/fijsdas̪ˑ/. CL: neutralization of /a/",Lc di KR -diphthong and extra short dental /s/ at end  -->/fijsdas̪ˑ/. CL: neutralization of /a/,fiesta,ˈfjesta,fjesta,"f↔f,j↔j,e↔e,s↔s,t↔t,a↔a",1.0
